Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,.SPX,.VIX,SPY,EUR=,XAU=,GDX,GLD
2019-12-24,71.0675,157.38,59.41,89.46050000000001,229.91,3223.38,12.67,321.23,1.1087,1498.81,28.66,141.27
2019-12-25,,,,,,,,,1.109,1498.6,,
2019-12-26,72.4775,158.67,59.82,93.4385,231.21,3239.91,12.65,322.94,1.1096,1511.2979,29.08,142.38
2019-12-27,72.45,158.96,60.08,93.49,230.66,3240.02,13.43,322.86,1.1175,1510.4167,28.87,142.33
2019-12-30,72.88,157.59,59.62,92.3445,229.8,3221.29,14.82,321.08,1.1197,1515.123,29.49,142.63
2019-12-31,73.4125,157.7,59.85,92.392,229.93,3230.78,13.78,321.86,1.121,1517.01,29.28,142.9
2020-01-01,,,,,,,,,1.121,1516.89,,
2020-01-02,75.0875,160.62,60.84,94.9005,234.32,3257.85,12.47,324.87,1.117,1528.85,29.35,143.95
2020-01-03,74.3575,158.62,60.1,93.7485,231.58,3234.85,14.02,322.41,1.1158,1551.4027,29.17,145.86
2020-01-06,74.95,159.03,59.93,95.144,233.95,3246.28,13.85,323.64,1.1193,1565.8586,29.22,147.39
2020-01-07,74.5975,157.58,58.93,95.343,235.49,3237.18,13.79,322.73,1.1151,1573.8876,29.5,147.97
2020-01-08,75.7975,160.09,58.97,94.5985,237.76,3253.05,13.45,324.45,1.1103,1555.71,28.35,146.86
2020-01-09,77.4075,162.09,59.3,95.0525,242.6,3274.7,12.54,326.65,1.1105,1552.2688,28.04,146.03
2020-01-10,77.5825,161.34,58.94,94.15800000000002,242.11,3265.35,12.56,325.71,1.112,1562.033,28.45,146.91
2020-01-13,79.24,163.28,59.59,94.565,245.21,3288.13,12.32,327.95,1.1133,1548.0518,27.77,145.82
2020-01-14,78.17,162.13,59.43,93.472,245.66,3283.15,12.39,327.45,1.1127,1546.1237,28.26,145.69
2020-01-15,77.835,163.18,58.94,93.101,245.21,3289.29,12.42,328.19,1.1149,1555.9351,28.79,146.54
2020-01-16,78.81,166.17,59.66,93.897,249.72,3316.81,12.32,330.92,1.1135,1552.54,28.67,146.31
2020-01-17,79.6825,167.1,59.6,93.236,249.46,3329.62,12.1,331.95,1.1088,1556.2247,28.42,146.58
2020-01-20,,,,,,,,,1.1094,1561.28,,
2020-01-21,79.1425,166.5,60.55,94.6,245.7,3320.79,12.85,331.3,1.1082,1557.73,28.95,146.74
2020-01-22,79.425,165.7,62.73,94.373,247.05,3321.75,12.91,331.34,1.1091,1558.62,28.84,146.79
2020-01-23,79.8075,166.72,63.32,94.229,245.58,3325.54,12.98,331.72,1.1052,1563.025,28.66,147.12
2020-01-24,79.5775,165.04,68.47,93.082,241.92,3295.47,14.56,328.77,1.1023,1570.365,29.22,147.98
2020-01-27,77.2375,162.28,65.69,91.417,238.14,3243.63,18.23,323.5,1.1016,1581.65,29.08,148.99
2020-01-28,79.4225,165.46,67.31,92.6625,242.58,3276.24,16.28,326.89,1.102,1565.86,28.31,147.66
2020-01-29,81.085,168.04,66.33,92.9,240.12,3273.4,16.39,326.62,1.1009,1576.7175,28.86,148.46
2020-01-30,80.9675,172.78,66.47,93.534,244.13,3283.66,15.49,327.68,1.103,1573.92,28.73,148.47
2020-01-31,77.3775,170.23,63.93,100.436,237.75,3225.52,18.84,321.73,1.1093,1589.8149,28.99,149.33
2020-02-03,77.165,174.38,64.42,100.21,239.01,3248.92,17.97,324.12,1.1058,1576.05,28.56,148.36
2020-02-04,79.7125,180.12,65.46,102.4835,241.94,3297.59,16.05,329.06,1.1042,1552.26,28.05,146.43
2020-02-05,80.3625,179.9,67.34,101.9935,244.3,3334.69,15.15,332.86,1.0997,1556.405,28.05,146.61
2020-02-06,81.3025,183.63,67.09,102.5115,241.82,3345.78,14.96,333.98,1.098,1566.5601,28.4,147.4
2020-02-07,80.0075,183.89,66.02,103.964,238.0,3327.71,15.47,332.2,1.0943,1569.9058,27.93,147.79
2020-02-10,80.3875,188.7,66.39,106.6955,237.36,3352.09,15.04,334.68,1.0909,1571.9,28.39,148.17
2020-02-11,79.9025,184.44,67.41,107.54000000000002,236.46,3357.75,15.18,335.26,1.0914,1567.42,28.43,147.66
2020-02-12,81.8,184.71,67.46,108.0,238.65,3379.45,13.74,337.42,1.0871,1565.3267,28.12,147.54
2020-02-13,81.2175,183.71,67.44,107.4935,238.35,3373.94,14.15,337.06,1.084,1576.095,28.32,148.38
2020-02-14,81.2375,185.35,67.27,106.7435,237.08,3380.16,13.68,337.6,1.083,1584.3199,28.31,149.0
2020-02-17,,,,,,,,,1.0834,1580.8,,
2020-02-18,79.75,187.23,66.14,107.7835,233.21,3370.29,14.83,336.73,1.0791,1601.665,29.23,150.91
2020-02-19,80.905,187.28,67.11,108.511,237.33,3386.15,14.38,338.34,1.0804,1611.3447,29.75,151.79
2020-02-20,80.075,184.42,65.45,107.655,232.73,3373.23,15.56,336.95,1.0783,1619.4056,29.75,152.41
2020-02-21,78.2625,178.59,64.34,104.7985,230.62,3337.75,17.08,333.48,1.0843,1643.316,30.65,154.7
2020-02-24,74.545,170.89,61.76,100.4645,224.54,3225.89,25.03,322.42,1.0852,1660.4226,31.05,156.09
2020-02-25,72.02,168.07,59.73,98.637,217.61,3128.21,27.85,312.65,1.0879,1635.08,29.97,153.3
2020-02-26,73.1625,170.17,59.65,98.9795,215.78,3116.39,27.56,311.5,1.0879,1639.5757,29.87,153.97
2020-02-27,68.38,158.18,55.83,94.215,205.69,2978.76,39.16,297.51,1.0998,1641.95,28.15,154.0
2020-02-28,68.34,162.01,55.52,94.1875,200.77,2954.22,40.11,296.26,1.1025,1584.74,26.22,148.38
2020-03-02,74.7025,172.79,58.18,97.6975,209.47,3090.23,33.42,309.09,1.1132,1590.4301,27.29,149.2
2020-03-03,72.33,164.51,55.97,95.4495,203.43,3003.37,36.82,300.24,1.1171,1639.4686,28.68,153.89
2020-03-04,75.685,170.55,58.68,98.7915,208.74,3130.12,31.99,312.86,1.1134,1635.4479,29.13,154.16
2020-03-05,73.23,166.27,56.96,96.2015,198.79,3023.94,39.62,302.46,1.1239,1670.3092,29.82,157.49
2020-03-06,72.2575,161.57,55.77,95.0545,192.85,2972.37,41.94,297.46,1.1285,1673.85,29.41,157.55
2020-03-09,66.5425,150.62,50.85,90.0305,172.81,2746.56,54.46,274.23,1.1447,1679.6,27.31,157.81
2020-03-10,71.335,160.92,53.98,94.591,184.35,2882.23,47.3,288.42,1.1279,1649.0699,27.49,154.48
2020-03-11,68.8575,153.63,51.66,91.043,171.89,2741.38,53.9,274.36,1.1267,1634.525,25.17,153.93
2020-03-12,62.0575,139.06,45.54,83.8305,150.68,2480.64,75.47,248.11,1.1183,1576.785,22.31,147.79
2020-03-13,69.4925,158.83,54.43,89.25,177.17,2711.02,57.83,269.32,1.1105,1529.3101,19.0,143.28
2020-03-16,60.5525,135.42,44.61,84.45750000000001,154.66,2386.13,82.69,239.85,1.1181,1513.91,22.49,141.64
2020-03-17,63.215,146.57,50.08,90.392,158.67,2529.19,75.91,252.8,1.0996,1528.275,25.5,143.56
2020-03-18,61.6675,140.4,47.61,91.5,140.02,2398.1,76.45,240.0,1.0913,1486.0,19.68,140.7
2020-03-19,61.195,142.71,45.94,94.0465,149.49,2409.39,72.0,240.51,1.069,1469.8,21.27,138.04
2020-03-20,57.31,137.35,45.83,92.3045,138.41,2304.92,66.04,228.8,1.0694,1497.64,20.55,140.11
2020-03-23,56.0925,135.98,49.58,95.1415,134.97,2237.4,61.59,222.95,1.0721,1553.0649,21.93,146.3
2020-03-24,61.72,148.34,52.4,97.005,153.6,2447.33,61.67,243.15,1.0787,1610.025,25.15,153.4
2020-03-25,61.38,146.92,51.26,94.292,155.13,2475.56,63.95,246.79,1.088,1613.2939,26.31,151.3
2020-03-26,64.61,156.11,55.54,97.7745,165.79,2630.07,61.0,261.2,1.1028,1628.974,25.85,153.24
2020-03-27,61.935,149.7,52.37,95.005,158.34,2541.47,65.54,253.42,1.114,1617.5,24.37,152.25
2020-03-30,63.7025,160.23,55.49,98.1975,159.62,2626.65,57.08,261.65,1.1046,1621.9293,23.93,152.92
2020-03-31,63.5725,157.71,54.12,97.486,154.59,2584.59,53.54,257.75,1.1029,1571.05,23.04,148.05
2020-04-01,60.2275,152.11,51.88,95.385,145.29,2470.5,57.06,246.15,1.0962,1590.59,24.03,149.45
2020-04-02,61.2325,155.26,54.35,95.9415,149.93,2526.9,50.91,251.83,1.0856,1612.4102,25.04,151.9
2020-04-03,60.3525,153.83,54.13,95.3295,146.93,2488.65,46.8,248.19,1.0808,1616.45,24.95,152.65
2020-04-06,65.6175,165.27,58.43,99.8795,158.23,2663.68,45.24,264.86,1.0791,1661.7017,26.34,156.88
2020-04-07,64.8575,163.49,58.4,100.58,166.02,2659.41,46.7,265.13,1.0889,1648.4656,26.09,156.04
2020-04-08,66.5175,165.13,58.98,102.15,176.96,2749.98,43.35,274.03,1.0856,1645.77,26.2,154.65
2020-04-09,66.9975,165.14,57.14,102.138,184.26,2789.82,41.67,278.2,1.0927,1683.8199,28.95,158.69
2020-04-10,,,,,,,,,1.0935,1688.9,,
2020-04-13,68.3125,165.51,58.7,108.4435,179.18,2761.63,41.17,275.66,1.0913,1714.0699,30.78,161.41
2020-04-14,71.7625,173.7,60.66,114.166,178.23,2846.06,37.76,283.79,1.0979,1727.7,30.75,162.68
2020-04-15,71.1075,171.88,58.87,115.384,178.52,2783.36,40.84,277.76,1.0907,1715.7102,30.15,161.85
2020-04-16,71.6725,177.04,60.79,120.4095,177.04,2799.55,40.11,279.1,1.0835,1717.6824,30.92,161.71
2020-04-17,70.7,178.6,60.36,118.75,183.49,2874.56,38.15,286.64,1.0876,1684.1899,29.94,158.57
2020-04-20,69.2325,175.06,59.18,119.6805,180.4,2823.16,43.83,281.59,1.0862,1692.9242,30.74,159.7
2020-04-21,67.0925,167.82,56.36,116.406,173.81,2736.56,45.41,273.04,1.0856,1685.7231,30.56,158.61
2020-04-22,69.025,173.52,60.1,118.1745,175.98,2799.31,41.98,279.1,1.0822,1713.451,32.51,161.73
2020-04-23,68.7575,171.42,59.04,119.9725,175.05,2797.8,41.38,279.08,1.0776,1731.33,33.42,163.34
2020-04-24,70.7425,174.55,59.26,120.511,177.0,2836.74,35.93,282.97,1.082,1727.43,33.93,162.64
2020-04-27,70.7925,174.05,59.47,118.8,183.54,2878.48,33.29,287.05,1.0828,1714.2019,33.79,161.56
2020-04-28,69.645,169.81,58.75,115.704,187.01,2863.39,33.57,285.73,1.0818,1707.5066,33.81,160.84
2020-04-29,71.9325,177.43,61.8,118.6355,190.03,2939.51,31.23,293.21,1.0873,1711.2502,34.03,161.73
2020-04-30,73.45,179.21,59.98,123.7,183.42,2912.43,34.15,290.48,1.0955,1680.09,32.26,158.8
2020-05-01,72.2675,174.57,57.47,114.302,177.1,2830.71,37.19,282.79,1.0983,1699.1212,33.29,159.78
2020-05-04,73.29,178.84,57.99,115.7995,176.03,2842.74,35.97,283.57,1.0906,1701.4399,33.99,160.34
2020-05-05,74.39,180.76,58.75,115.89,178.3,2868.44,33.61,286.19,1.0838,1705.9637,34.79,161.02
2020-05-06,75.1575,182.54,59.18,117.56300000000002,176.92,2848.42,34.12,284.25,1.0794,1685.6268,33.7,158.95
2020-05-07,75.935,183.6,59.17,118.3805,182.32,2881.19,31.44,287.68,1.0832,1717.6899,35.03,161.39
2020-05-08,77.5325,184.68,59.67,118.9805,185.39,2929.8,27.98,292.44,1.084,1700.65,34.86,160.42
2020-05-11,78.7525,186.74,60.13,120.45,183.16,2930.32,27.57,292.5,1.0806,1695.9811,33.89,159.42
2020-05-12,77.8525,182.51,58.39,117.8475,177.21,2870.12,33.04,286.67,1.0846,1702.1411,33.84,160.04
2020-05-13,76.9125,179.75,57.74,118.39600000000002,171.8,2820.0,35.28,281.6,1.0816,1715.2899,34.08,161.58
2020-05-14,77.385,180.53,59.08,119.4425,174.45,2852.5,32.61,284.97,1.0804,1729.2729,35.16,163.01
2020-05-15,76.9275,183.16,58.28,120.48900000000002,171.87,2863.7,31.89,286.28,1.0815,1741.0,36.57,163.93
2020-05-18,78.74,184.91,59.92,121.31300000000002,181.88,2953.91,29.3,295.0,1.0912,1732.0699,35.93,162.69
2020-05-19,78.285,183.63,60.29,122.4665,177.83,2922.94,30.53,291.97,1.0921,1743.8083,37.21,164.26
2020-05-20,79.8075,185.66,63.1,124.897,181.44,2971.61,27.99,296.93,1.0977,1748.9836,36.61,164.65
2020-05-21,79.2125,183.43,61.98,122.337,180.1,2948.51,29.53,294.88,1.0949,1725.2075,35.66,162.25
2020-05-22,79.7225,183.51,62.255,121.844,179.93,2955.45,28.16,295.44,1.09,1734.07,35.55,163.21
2020-05-25,,,,,,,,,1.0899,1729.1925,,
2020-05-26,79.1825,181.57,62.34,121.09300000000002,196.06,2991.77,28.01,299.08,1.098,1711.2485,34.08,160.89
2020-05-27,79.5275,181.81,63.56,120.5195,209.66,3036.13,27.62,303.53,1.1003,1708.8744,33.71,161.18
2020-05-28,79.5625,181.4,61.7,120.055,201.22,3029.73,28.59,302.97,1.1076,1718.504,34.0,161.72
2020-05-29,79.485,183.25,62.93,122.1185,196.49,3044.31,27.51,304.32,1.1098,1726.3,34.32,162.91
2020-06-01,80.4625,182.83,61.86,123.552,199.93,3055.73,28.23,305.55,1.1134,1740.0031,35.38,163.66
2020-06-02,80.835,184.91,62.12,123.6205,204.14,3080.82,26.84,308.08,1.1169,1727.0498,34.09,162.6
2020-06-03,81.28,185.36,61.93,123.92000000000002,210.57,3122.87,25.66,312.18,1.1232,1697.51,32.83,159.6
2020-06-04,80.58,182.92,62.97,123.03,214.82,3112.35,25.81,311.36,1.1336,1710.6176,33.11,161.28
2020-06-05,82.875,187.2,64.34,124.15,217.92,3193.93,24.52,319.34,1.1284,1685.23,32.46,158.01
2020-06-08,83.365,188.36,63.67,126.203,220.81,3232.39,25.81,323.2,1.1292,1694.6018,32.78,159.72
2020-06-09,85.9975,189.8,63.04,130.043,218.1,3207.18,27.57,320.79,1.134,1714.3199,33.06,161.26
2020-06-10,88.21,196.84,63.87,132.3725,213.52,3190.14,27.57,319.0,1.1369,1736.2377,34.53,163.57
2020-06-11,83.975,186.27,59.7,127.898,194.13,3002.1,40.79,300.61,1.1297,1727.1537,32.83,162.39
2020-06-12,84.7,187.74,59.33,127.251,201.78,3041.31,36.09,304.21,1.1254,1729.7666,32.64,162.62
2020-06-15,85.7475,188.94,60.1,128.634,206.31,3066.59,34.4,307.05,1.1322,1724.6075,33.51,162.33
2020-06-16,88.02,193.57,60.4,130.7635,209.59,3124.74,33.67,312.96,1.1263,1726.9637,32.64,162.25
2020-06-17,87.8975,194.24,60.49,132.049,206.19,3113.49,33.47,311.66,1.1243,1726.29,32.85,162.56
2020-06-18,87.9325,196.32,60.08,132.699,203.84,3115.34,32.94,311.78,1.1202,1722.618,32.43,162.24
2020-06-19,87.43,195.15,59.62,133.75050000000002,201.63,3097.74,35.12,308.64,1.1175,1742.8442,33.55,164.03
2020-06-22,89.7175,200.57,60.09,135.691,203.42,3117.86,31.77,310.62,1.1258,1754.4644,34.87,165.09
2020-06-23,91.6325,201.91,59.92,138.2205,204.78,3131.29,31.37,312.05,1.1306,1766.5139,35.37,166.48
2020-06-24,90.015,197.84,59.09,136.72,198.02,3050.33,33.84,304.09,1.125,1761.4308,34.74,165.9
2020-06-25,91.21,200.34,58.51,137.729,207.1,3083.76,32.22,307.35,1.1217,1761.4869,34.96,165.8
2020-06-26,88.4075,196.33,57.5,134.6435,189.19,3009.05,34.73,300.05,1.1217,1770.6208,35.19,166.54
2020-06-29,90.445,198.44,58.27,134.019,193.47,3053.24,31.78,304.46,1.124,1771.4926,35.56,166.63
2020-06-30,91.2,203.51,59.83,137.941,197.62,3100.29,30.43,308.36,1.1231,1780.665,36.68,167.37
2020-07-01,91.0275,204.7,58.81,143.935,197.57,3115.86,28.62,310.52,1.125,1770.005,36.56,166.62
2020-07-02,91.0275,206.26,59.13,144.515,197.4,3130.01,27.68,312.23,1.1238,1775.135,36.17,166.98
2020-07-03,,,,,,,,,1.1248,1774.7869,,
2020-07-06,93.4625,210.7,59.54,152.852,207.36,3179.72,27.94,317.05,1.1308,1783.5635,36.84,167.98
2020-07-07,93.1725,208.25,58.31,150.006,199.36,3145.32,29.43,313.78,1.127,1794.26,37.73,169.04
2020-07-08,95.3425,212.83,58.61,154.05550000000002,202.25,3169.94,28.08,316.18,1.1329,1810.1248,38.96,170.09
2020-07-09,95.6825,214.32,58.42,159.13150000000002,196.83,3152.05,29.26,314.38,1.1281,1802.8186,38.79,169.63
2020-07-10,95.92,213.67,59.53,160.0,205.56,3185.04,27.29,317.59,1.1298,1798.3121,38.4,169.19
2020-07-13,95.4775,207.07,58.58,155.20000000000002,208.88,3155.22,32.19,314.84,1.134,1802.7087,37.13,169.4
2020-07-14,97.0575,208.35,58.98,154.20000000000002,214.01,3197.52,29.52,318.92,1.1396,1807.53,38.59,170.19
2020-07-15,97.725,208.04,59.03,150.4435,216.9,3226.56,27.76,321.85,1.141,1811.3073,38.67,170.34
2020-07-16,96.5225,203.92,59.14,149.995,214.67,3215.57,28.0,320.79,1.1383,1796.6324,38.08,168.73
2020-07-17,96.3275,202.88,60.0,148.0985,211.41,3224.73,25.68,321.72,1.1426,1808.9,39.31,170.12
2020-07-20,98.3575,211.6,61.15,159.842,211.71,3251.84,24.46,324.32,1.1444,1815.3971,40.38,170.94
2020-07-21,97.0,208.75,60.7,156.9145,212.02,3257.3,24.84,325.01,1.1526,1841.5784,40.91,173.0
2020-07-22,97.2725,211.75,61.05,154.9955,206.0,3276.02,24.32,326.86,1.1568,1871.7535,41.75,175.63
2020-07-23,92.845,202.54,60.4,149.3275,203.02,3235.66,26.08,322.96,1.1594,1886.8636,40.96,177.18
2020-07-24,92.615,201.3,50.59,150.4455,201.47,3215.63,25.84,320.88,1.1654,1900.975,41.83,178.7
2020-07-27,94.81,203.85,49.57,152.7605,203.02,3239.41,24.74,323.22,1.1751,1941.8771,43.84,182.23
2020-07-28,93.2525,202.02,49.24,150.0165,201.62,3218.44,25.44,321.17,1.1714,1958.9288,43.56,183.75
2020-07-29,95.04,204.06,48.07,151.6765,202.58,3258.44,24.1,325.12,1.179,1970.3718,43.13,185.13
2020-07-30,96.19,203.9,47.99,152.59400000000002,199.53,3246.22,24.76,323.96,1.1846,1959.5,41.63,183.76
2020-07-31,106.26,205.01,47.73,158.234,197.96,3271.12,24.46,326.52,1.1774,1974.69,42.94,185.43
2020-08-03,108.9375,216.54,48.3,155.5945,199.39,3294.61,24.28,328.79,1.1761,1976.6975,42.54,185.64
2020-08-04,109.665,213.29,49.13,156.94150000000002,201.64,3306.51,23.76,330.06,1.18,2018.0686,44.48,189.59
2020-08-05,110.0625,212.94,48.92,160.25150000000002,204.52,3327.77,22.99,332.11,1.1861,2039.4,44.53,191.35
2020-08-06,113.9025,216.35,48.57,161.25,204.25,3349.16,22.65,334.33,1.1875,2063.1875,44.23,193.89
2020-08-07,111.1125,212.48,48.03,158.37300000000002,208.27,3351.28,22.21,334.57,1.1786,2034.6244,42.74,190.81
2020-08-10,112.7275,208.25,49.22,157.40800000000002,209.38,3360.47,22.13,335.57,1.1736,2027.2568,42.39,190.15
2020-08-11,109.375,203.38,48.19,154.0335,211.06,3333.69,24.03,332.8,1.1739,1911.2482,39.05,179.94
2020-08-12,113.01,209.19,49.19,158.112,212.13,3380.35,22.28,337.44,1.1782,1917.8199,39.23,179.1
2020-08-13,115.01,208.7,48.56,158.05100000000002,208.39,3373.43,22.13,336.83,1.1812,1953.0334,40.63,183.33
2020-08-14,114.9075,208.9,48.89,157.401,207.97,3372.85,22.05,336.84,1.1841,1943.7562,40.35,182.54
2020-08-17,114.6075,210.28,48.93,159.1205,203.07,3381.99,21.35,337.91,1.1869,1985.5291,42.96,186.5
2020-08-18,115.5625,211.49,48.65,165.6245,201.31,3389.78,21.51,338.64,1.1929,2000.95,42.66,188.18
2020-08-19,115.7075,209.7,48.33,163.024,203.02,3374.85,22.54,337.23,1.1836,1929.54,41.01,182.24
2020-08-20,118.275,214.58,49.17,164.8685,201.85,3385.51,22.72,338.28,1.1859,1942.6,41.97,183.5
2020-08-21,124.37,213.02,49.28,164.236,202.43,3397.16,22.54,339.48,1.1795,1939.4042,40.89,182.03
2020-08-24,125.8575,213.69,49.14,165.37300000000002,207.34,3431.28,22.37,342.92,1.1787,1932.4495,40.65,181.0
2020-08-25,124.825,216.47,49.43,167.3245,206.0,3443.62,22.03,344.12,1.1833,1927.9399,40.58,181.22
2020-08-26,126.5225,221.15,49.55,172.0925,207.22,3478.73,23.27,347.57,1.1829,1953.453,41.6,183.36
2020-08-27,125.01,226.58,49.4,170.0,210.15,3484.55,24.47,348.33,1.1821,1928.9099,40.66,181.24
2020-08-28,124.8075,228.91,50.43,170.09000000000003,207.71,3508.01,22.96,350.58,1.1903,1964.4921,41.96,184.39
2020-08-31,129.04,225.53,50.95,172.548,204.87,3500.31,26.41,349.31,1.1936,1969.75,42.27,184.83
2020-09-01,134.18,227.27,50.79,174.95600000000002,205.46,3526.65,26.12,352.6,1.191,1970.1415,41.67,185.05
2020-09-02,131.4,231.65,52.25,176.5725,210.04,3580.84,26.57,357.7,1.1853,1942.6206,41.76,182.62
2020-09-03,120.88,217.3,50.39,168.4,207.56,3455.06,33.6,345.39,1.1849,1930.5197,41.29,181.14
2020-09-04,120.96,214.25,50.08,164.731,210.94,3426.96,30.75,342.57,1.1838,1932.45,40.86,181.64
2020-09-07,,,,,,,,,1.1817,1928.8224,,
2020-09-08,112.82,202.66,48.91,157.49200000000002,202.48,3331.84,31.46,333.21,1.1779,1930.9283,40.58,181.29
2020-09-09,117.32,211.29,49.62,163.43050000000002,202.22,3398.96,28.81,339.79,1.1802,1946.6556,42.34,183.05
2020-09-10,113.49,205.37,48.96,158.7555,200.01,3339.19,29.71,333.89,1.1813,1954.0699,41.58,182.46
2020-09-11,112.0,204.03,49.28,155.811,200.92,3340.97,26.87,334.06,1.1845,1941.5,41.16,182.45
2020-09-14,115.355,205.41,49.41,155.1485,201.34,3383.54,25.85,338.46,1.1868,1956.3691,42.79,183.89
2020-09-15,115.54,208.78,50.0,157.80650000000003,198.0,3401.2,25.59,340.17,1.1845,1955.5201,42.79,183.45
2020-09-16,112.13,205.05,50.37,153.905,200.68,3385.49,26.04,338.82,1.1814,1959.3182,42.85,183.97
2020-09-17,110.34,202.91,50.32,150.4365,194.83,3357.01,26.46,335.84,1.1847,1942.6,42.1,182.96
2020-09-18,106.84,200.39,49.89,147.7455,194.86,3319.47,25.83,330.65,1.1837,1949.6927,41.36,183.2
2020-09-21,110.08,202.54,49.72,148.02349999999998,194.0,3281.06,27.78,326.97,1.1769,1912.5699,39.84,179.52
2020-09-22,111.81,207.42,49.95,156.4495,191.62,3315.57,26.86,330.3,1.1706,1899.2814,40.02,178.65
2020-09-23,107.12,200.59,48.82,149.99300000000002,186.12,3236.92,28.58,322.64,1.1659,1863.5499,37.63,174.79
2020-09-24,108.22,203.19,49.16,150.9895,195.11,3246.59,28.51,323.5,1.1672,1868.036,38.69,175.44
2020-09-25,112.28,207.82,49.94,154.75650000000002,194.95,3298.46,26.38,328.73,1.163,1860.05,38.42,174.94
2020-09-28,114.96,209.44,51.43,158.7025,199.07,3351.6,26.19,334.19,1.1664,1880.8511,38.87,176.7
2020-09-29,114.09,207.26,51.19,157.24400000000003,196.79,3335.47,26.27,332.37,1.1742,1897.6899,39.37,178.19
2020-09-30,115.81,210.33,51.78,157.43650000000002,200.97,3363.0,26.37,334.89,1.1718,1885.4399,39.16,177.12
2020-10-01,116.79,212.46,52.24,161.06300000000002,198.55,3380.8,26.7,337.04,1.1747,1905.0491,39.57,178.7
2020-10-02,113.02,206.19,51.01,156.25,199.9,3348.44,27.63,333.84,1.1713,1898.7,38.97,178.54
2020-10-05,116.5,210.38,51.69,159.96,201.8,3408.63,27.96,339.76,1.1781,1912.8979,39.57,179.41
2020-10-06,113.16,205.91,51.37,154.99800000000002,201.09,3360.95,29.48,334.93,1.1734,1877.1262,38.11,177.3
2020-10-07,115.08,209.83,52.67,159.7845,203.6,3419.45,28.06,340.76,1.176,1887.2233,38.35,177.22
2020-10-08,114.97,210.58,53.37,159.52750000000003,207.98,3446.83,26.36,343.78,1.1758,1893.0909,38.97,177.85
2020-10-09,116.97,215.81,52.82,164.3325,207.54,3477.13,25.0,346.85,1.1824,1929.43,40.78,181.08
2020-10-12,124.4,221.4,53.88,172.1465,214.12,3534.22,25.07,352.43,1.1813,1921.9496,40.67,180.56
2020-10-13,121.1,222.86,53.83,172.18150000000003,210.81,3511.93,26.07,350.13,1.1744,1890.818,40.25,177.72
2020-10-14,121.19,220.86,53.55,168.18550000000002,211.23,3488.67,26.4,347.93,1.1746,1900.887,40.96,178.27
2020-10-15,120.71,219.66,53.85,166.9325,208.6,3483.34,26.97,347.5,1.1706,1907.824,40.3,178.92
2020-10-16,119.02,219.66,54.16,163.6355,206.21,3483.81,27.41,347.29,1.1718,1898.97,39.83,178.3
2020-10-19,115.98,214.22,54.58,160.3605,205.69,3426.92,29.18,342.01,1.1766,1904.2697,39.16,178.39
2020-10-20,117.51,214.65,53.43,160.8505,208.03,3443.12,29.35,343.38,1.1821,1906.3853,39.46,179.25
2020-10-21,116.87,214.8,53.5,159.247,202.91,3435.56,28.65,342.73,1.1861,1924.4941,39.92,180.6
2020-10-22,115.75,214.89,53.9,158.82000000000002,205.4,3453.49,28.11,344.61,1.1816,1904.042,39.19,178.83
2020-10-23,115.04,216.23,48.2,160.22000000000003,205.04,3465.39,27.55,345.78,1.1859,1900.7946,38.82,178.64
2020-10-26,115.05,210.08,46.72,160.352,201.14,3400.97,32.46,339.39,1.1808,1901.6938,38.21,178.55
2020-10-27,116.6,213.25,45.64,164.31650000000002,195.68,3390.68,33.35,338.22,1.1795,1906.83,38.83,179.02
2020-10-28,111.2,202.68,44.25,158.139,189.77,3271.03,40.28,326.66,1.1744,1877.0619,36.52,176.13
2020-10-29,115.32,204.72,44.11,160.55050000000003,189.94,3310.11,37.59,329.98,1.1674,1867.1346,36.95,175.4
2020-10-30,108.86,202.47,44.28,151.8075,189.04,3269.96,38.02,326.54,1.1647,1877.95,37.49,176.2
2020-11-02,108.77,202.33,44.46,150.22400000000002,190.2,3310.24,37.13,330.2,1.164,1895.0955,38.63,177.91
2020-11-03,110.44,206.43,44.85,152.4205,197.93,3369.16,35.55,336.03,1.1711,1908.36,39.37,178.92
2020-11-04,114.95,216.39,45.7,162.058,197.87,3443.44,29.57,343.54,1.1722,1903.21,38.47,178.82
2020-11-05,119.03,223.29,45.68,166.10000000000002,202.96,3510.45,27.58,350.24,1.1821,1948.56,41.22,182.93
2020-11-06,118.69,223.72,45.39,165.5685,201.26,3509.44,24.86,350.16,1.1872,1951.51,41.42,183.19
2020-11-09,116.32,218.39,45.6,157.187,214.93,3550.5,25.75,354.56,1.1813,1861.86,38.88,175.08
2020-11-10,115.97,211.01,45.44,151.751,217.47,3545.53,24.8,354.04,1.1814,1876.5,37.56,175.66
2020-11-11,119.49,216.55,46.35,156.86950000000002,218.05,3572.66,23.45,356.67,1.1777,1864.71,37.15,174.9
2020-11-12,119.21,215.44,44.95,155.514,214.51,3537.01,25.35,353.21,1.1804,1875.7566,37.49,175.96
2020-11-13,119.26,216.51,45.46,156.4405,219.08,3585.15,23.1,358.1,1.1832,1888.0398,38.01,177.16
2020-11-16,120.3,217.23,46.19,156.553,222.38,3626.91,22.45,362.57,1.1853,1888.5177,37.76,177.15
2020-11-17,119.39,214.46,45.53,156.78300000000002,224.65,3609.53,22.71,360.62,1.1861,1878.6031,36.94,176.5
